variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-shift_reversal-218fcb2b5b,traub2005_testseg_all,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kahp_slower_all']"",""new"":""-93.0 mV"",""old"":""-95.0 mV""}],""element"":""channelDensity"",""element_id"":""kahp_slower_all"",""shift_mV"":2.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kahp_slower_all']"",""new"":""-93.0 mV"",""note"":""shift_reversal"",""old"":""-95.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kahp_slower_all'] {""element"": ""channelDensity"", ""element_id"": ""kahp_slower_all"", ""shift_mV"": 2.0} erev: '-95.0 mV' -> '-93.0 mV'",20260917
m-shift_reversal-293fd11ac3,traub2005_testseg_all,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"",""new"":""45.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""nap_all"",""shift_mV"":-5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"",""new"":""45.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all'] {""element"": ""channelDensity"", ""element_id"": ""nap_all"", ""shift_mV"": -5.0} erev: '50.0 mV' -> '45.0 mV'",20260917
m-shift_reversal-05d578b3a4,traub2005_testseg_all,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"",""new"":""135.0 mV"",""old"":""125.0 mV""}],""element"":""channelDensity"",""element_id"":""cat_all"",""shift_mV"":10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"",""new"":""135.0 mV"",""note"":""shift_reversal"",""old"":""125.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all'] {""element"": ""channelDensity"", ""element_id"": ""cat_all"", ""shift_mV"": 10.0} erev: '125.0 mV' -> '135.0 mV'",20260917
m-shift_reversal-30561b52ef,traub2005_testseg_all,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"",""new"":""40.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""nap_all"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"",""new"":""40.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all'] {""element"": ""channelDensity"", ""element_id"": ""nap_all"", ""shift_mV"": -10.0} erev: '50.0 mV' -> '40.0 mV'",20260917
m-scale_capacitance-8d53b9976a,traub2005_testseg_all,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '1.0 uF_per_cm2' -> '0.8 uF_per_cm2'",20260917
m-scale_capacitance-8f1d58bf3d,traub2005_testseg_all,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '1.0 uF_per_cm2' -> '0.5 uF_per_cm2'",20260917
m-scale_gate_time_constant-8e27201a17,traub2005_testseg_all,biophysical,scale_gate_time_constant,"{""changes"":[{""attribute"":""rate"",""locator"":""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"",""new"":""1.28per_ms"",""old"":""1.6per_ms""},{""attribute"":""rate"",""locator"":""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/reverseRate[1]"",""new"":""0.08per_ms"",""old"":""0.1per_ms""}],""channel"":""cal"",""factor"":0.8,""gate"":""m"",""mechanism"":""rate_parameters""}","[{""action"":""set"",""attribute"":""rate"",""file"":""neuroConstruct/generatedNeuroML2/cal.channel.nml"",""locator"":""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"",""new"":""1.28per_ms"",""note"":""scale_gate_time_constant"",""old"":""1.6per_ms""},{""action"":""set"",""attribute"":""rate"",""file"":""neuroConstruct/generatedNeuroML2/cal.channel.nml"",""locator"":""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/reverseRate[1]"",""new"":""0.08per_ms"",""note"":""scale_gate_time_constant"",""old"":""0.1per_ms""}]",{},"scale_gate_time_constant at neuroConstruct/generatedNeuroML2/cal.channel.nml:/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m'] {""channel"": ""cal"", ""factor"": 0.8, ""gate"": ""m"", ""mechanism"": ""rate_parameters""} rate: '1.6per_ms' -> '1.28per_ms'; rate: '0.1per_ms' -> '0.08per_ms'",20260917
m-scale_gate_time_constant-38f0aa9f71,traub2005_testseg_all,biophysical,scale_gate_time_constant,"{""channel"":""napf"",""factor"":0.5,""gate"":""m"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/napf.channel.nml"",""locator"":""/neuroml[@id='napf']/ionChannel[@id='napf']/gate[@id='m']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at neuroConstruct/generatedNeuroML2/napf.channel.nml:/neuroml[@id='napf']/ionChannel[@id='napf']/gate[@id='m'] {""channel"": ""napf"", ""factor"": 0.5, ""gate"": ""m"", ""mechanism"": ""q10_insert""} ",20260917
m-shift_gate_midpoint-484712e890,traub2005_testseg_all,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"",""new"":""-75mV"",""old"":""-80mV""}],""channel"":""cat"",""delta_mV"":5.0,""gate"":""h"",""mechanism"":""steady_state""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/cat.channel.nml"",""locator"":""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"",""new"":""-75mV"",""note"":""shift_gate_midpoint"",""old"":""-80mV""}]",{},"shift_gate_midpoint at neuroConstruct/generatedNeuroML2/cat.channel.nml:/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h'] {""channel"": ""cat"", ""delta_mV"": 5.0, ""gate"": ""h"", ""mechanism"": ""steady_state""} midpoint: '-80mV' -> '-75mV'",20260917
m-shift_gate_midpoint-19e30fa1d3,traub2005_testseg_all,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"",""new"":""-30mV"",""old"":""-20mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"",""new"":""-53mV"",""old"":""-43mV""}],""channel"":""km"",""delta_mV"":-10.0,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"",""new"":""-30mV"",""note"":""shift_gate_midpoint"",""old"":""-20mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"",""new"":""-53mV"",""note"":""shift_gate_midpoint"",""old"":""-43mV""}]",{},"shift_gate_midpoint at neuroConstruct/generatedNeuroML2/km.channel.nml:/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m'] {""channel"": ""km"", ""delta_mV"": -10.0, ""gate"": ""m"", ""mechanism"": ""rates""} midpoint: '-20mV' -> '-30mV'; midpoint: '-43mV' -> '-53mV'",20260917
m-scale_gate_slope-2aae0cf4be,traub2005_testseg_all,kinetics,scale_gate_slope,"{""changes"":[{""attribute"":""scale"",""locator"":""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"",""new"":""-5mV"",""old"":""-4mV""}],""channel"":""cat"",""factor"":1.25,""gate"":""h"",""mechanism"":""steady_state""}","[{""action"":""set"",""attribute"":""scale"",""file"":""neuroConstruct/generatedNeuroML2/cat.channel.nml"",""locator"":""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"",""new"":""-5mV"",""note"":""scale_gate_slope"",""old"":""-4mV""}]",{},"scale_gate_slope at neuroConstruct/generatedNeuroML2/cat.channel.nml:/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h'] {""channel"": ""cat"", ""factor"": 1.25, ""gate"": ""h"", ""mechanism"": ""steady_state""} scale: '-4mV' -> '-5mV'",20260917
m-shift_forward_rate_midpoint-3567e7da5d,traub2005_testseg_all,kinetics,shift_forward_rate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"",""new"":""10mV"",""old"":""5mV""}],""channel"":""cal"",""delta_mV"":5.0,""gate"":""m"",""mechanism"":""forward_rate""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/cal.channel.nml"",""locator"":""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"",""new"":""10mV"",""note"":""shift_forward_rate_midpoint"",""old"":""5mV""}]",{},"shift_forward_rate_midpoint at neuroConstruct/generatedNeuroML2/cal.channel.nml:/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m'] {""channel"": ""cal"", ""delta_mV"": 5.0, ""gate"": ""m"", ""mechanism"": ""forward_rate""} midpoint: '5mV' -> '10mV'",20260917
m-increase_dt-db1611d787,traub2005_testseg_all,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""2E-3ms"",""old"":""5.0E-4ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""neuroConstruct/generatedNeuroML2/LEMS_Thalamocortical.xml"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""2E-3ms"",""note"":""increase_dt"",""old"":""5.0E-4ms""}]","{""dt_factor"":4}","increase_dt at neuroConstruct/generatedNeuroML2/LEMS_Thalamocortical.xml:/Lems[1]/Component[@id='sim1'] {""factor"": 4} step: '5.0E-4ms' -> '2E-3ms'",20260917
m-solver_config-fe9e6698c3,traub2005_testseg_all,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/LEMS_Thalamocortical.xml"",""locator"":""/Lems[1]/Component[@id='sim1']/Meta[1]"",""new"":""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at neuroConstruct/generatedNeuroML2/LEMS_Thalamocortical.xml:/Lems[1]/Component[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-c6355666a0,traub2005_testseg_all,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-9f2bfc0fc0,traub2005_testseg_all,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""kc"",""old"":""pas""}],""element_id"":""pas_all"",""new_species"":""k"",""old_species"":""non_specific""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""kc"",""note"":""wrong_channel"",""old"":""pas""}]",{},"wrong_channel at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all'] {""element_id"": ""pas_all"", ""new_species"": ""k"", ""old_species"": ""non_specific""} ionChannel: 'pas' -> 'kc'",20260917
m-omit_include-6ba2be58e7,traub2005_testseg_all,reference,omit_include,"{""href"":""cat.channel.nml"",""removed"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""cat.channel.nml\""/>""}","[{""action"":""remove"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/include[4]"",""new"":null,""note"":""omit_include"",""old"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""cat.channel.nml\""/>""}]",{},"omit_include at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/include[4] {""href"": ""cat.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""cat.channel.nml\""/>""} ",20260917
m-duplicate_conductance-bbcb98adea,traub2005_testseg_all,reference,duplicate_conductance,"{""new_id"":""kc_fast_all_dup"",""source_id"":""kc_fast_all""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kc_fast_all_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""2.0 mS_per_cm2\"" id=\""kc_fast_all_dup\"" ionChannel=\""kc_fast\"" ion=\""k\"" erev=\""-95.0 mV\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kc_fast_all'] {""new_id"": ""kc_fast_all_dup"", ""source_id"": ""kc_fast_all""} ",20260917
m-wrong_compatible_component-e3b2cc5ec3,traub2005_testseg_all,reference,wrong_compatible_component,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf_all']"",""new"":""napf"",""old"":""naf""}],""element_id"":""naf_all"",""new_species"":""na"",""old_species"":""na""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf_all']"",""new"":""napf"",""note"":""wrong_compatible_component"",""old"":""naf""}]",{},"wrong_compatible_component at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf_all'] {""element_id"": ""naf_all"", ""new_species"": ""na"", ""old_species"": ""na""} ionChannel: 'naf' -> 'napf'",20260917
m-scale_conductance-8e1d1c8235,smith2013_singlecomp,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all']"",""new"":""2.7e-4 S_per_cm2"",""old"":""3.0e-4 S_per_cm2""}],""element"":""channelDensity"",""element_id"":""kca_all"",""factor"":0.9}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all']"",""new"":""2.7e-4 S_per_cm2"",""note"":""scale_conductance"",""old"":""3.0e-4 S_per_cm2""}]",{},"scale_conductance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all'] {""element"": ""channelDensity"", ""element_id"": ""kca_all"", ""factor"": 0.9} condDensity: '3.0e-4 S_per_cm2' -> '2.7e-4 S_per_cm2'",20260917
m-scale_conductance-f6b1c4d132,smith2013_singlecomp,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""0.00011428 S_per_cm2"",""old"":""0.00014285 S_per_cm2""}],""element"":""channelDensity"",""element_id"":""pas_all"",""factor"":0.8}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""0.00011428 S_per_cm2"",""note"":""scale_conductance"",""old"":""0.00014285 S_per_cm2""}]",{},"scale_conductance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all'] {""element"": ""channelDensity"", ""element_id"": ""pas_all"", ""factor"": 0.8} condDensity: '0.00014285 S_per_cm2' -> '0.00011428 S_per_cm2'",20260917
m-scale_conductance-b727c671be,smith2013_singlecomp,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all']"",""new"":""2e-1 S_per_cm2"",""old"":""1000.0e-4 S_per_cm2""}],""element"":""channelDensity"",""element_id"":""na_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all']"",""new"":""2e-1 S_per_cm2"",""note"":""scale_conductance"",""old"":""1000.0e-4 S_per_cm2""}]",{},"scale_conductance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all'] {""element"": ""channelDensity"", ""element_id"": ""na_all"", ""factor"": 2.0} condDensity: '1000.0e-4 S_per_cm2' -> '2e-1 S_per_cm2'",20260917
m-scale_conductance-3136c4d394,smith2013_singlecomp,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""0.0002857 S_per_cm2"",""old"":""0.00014285 S_per_cm2""}],""element"":""channelDensity"",""element_id"":""pas_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""0.0002857 S_per_cm2"",""note"":""scale_conductance"",""old"":""0.00014285 S_per_cm2""}]",{},"scale_conductance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all'] {""element"": ""channelDensity"", ""element_id"": ""pas_all"", ""factor"": 2.0} condDensity: '0.00014285 S_per_cm2' -> '0.0002857 S_per_cm2'",20260917
m-shift_reversal-018c346f67,smith2013_singlecomp,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"",""new"":""-85 mV"",""old"":""-90 mV""}],""element"":""channelDensity"",""element_id"":""km_all"",""shift_mV"":5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"",""new"":""-85 mV"",""note"":""shift_reversal"",""old"":""-90 mV""}]",{},"shift_reversal at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all'] {""element"": ""channelDensity"", ""element_id"": ""km_all"", ""shift_mV"": 5.0} erev: '-90 mV' -> '-85 mV'",20260917
m-shift_reversal-81fa39f608,smith2013_singlecomp,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all']"",""new"":""142.0 mV"",""old"":""140.0 mV""}],""element"":""channelDensity"",""element_id"":""it_all"",""shift_mV"":2.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all']"",""new"":""142.0 mV"",""note"":""shift_reversal"",""old"":""140.0 mV""}]",{},"shift_reversal at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all'] {""element"": ""channelDensity"", ""element_id"": ""it_all"", ""shift_mV"": 2.0} erev: '140.0 mV' -> '142.0 mV'",20260917
m-shift_reversal-f753277a7b,smith2013_singlecomp,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all']"",""new"":""70 mV"",""old"":""60 mV""}],""element"":""channelDensity"",""element_id"":""na_all"",""shift_mV"":10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all']"",""new"":""70 mV"",""note"":""shift_reversal"",""old"":""60 mV""}]",{},"shift_reversal at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na_all'] {""element"": ""channelDensity"", ""element_id"": ""na_all"", ""shift_mV"": 10.0} erev: '60 mV' -> '70 mV'",20260917
