model_id,variant_id,kind,family,analysis_family,stratum,operator,severity,params,edits,exec_overrides,tree_sha256,parent_tree_sha256
osb_hh2_477127614,osb_hh2_477127614__rename_identifier__000,valid_transform,renaming,control,control,rename_identifier,not_applicable,"{""file"": ""cells/HH2/Leak.channel.nml"", ""generator_seed"": 20260917, ""kind"": ""ionChannel"", ""locator"": ""/neuroml/ionChannel[@id='LeakConductance']"", ""n_sites"": 30, ""new"": ""LeakConductance_renamed"", ""old"": ""LeakConductance"", ""site_index"": 17}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""attribute"": ""ionChannel"", ""old"": ""LeakConductance"", ""new"": ""LeakConductance_renamed"", ""action"": ""set"", ""note"": ""rename ionChannel LeakConductance -> LeakConductance_renamed (locators refer to the pre-edit file)""}, {""file"": ""cells/HH2/Leak.channel.nml"", ""locator"": ""/neuroml/ionChannel[@id='LeakConductance']"", ""attribute"": ""id"", ""old"": ""LeakConductance"", ""new"": ""LeakConductance_renamed"", ""action"": ""set"", ""note"": ""rename ionChannel LeakConductance -> LeakConductance_renamed (locators refer to the pre-edit file)""}, {""file"": ""cells/HH2/Leak.channel.nml"", ""locator"": ""/neuroml/ionChannel[@id='LeakConductance']/annotation[1]/RDF[1]/Description[1]"", ""attribute"": ""rdf:about"", ""old"": ""LeakConductance"", ""new"": ""LeakConductance_renamed"", ""action"": ""set"", ""note"": ""rename ionChannel LeakConductance -> LeakConductance_renamed (locators refer to the pre-edit file)""}]",{},ee920e2c730269d01e4d2f904afa1ee311f77c9d0a2502efa61fe4353f152bc5,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__factor_file__000,valid_transform,factoring,control,control,factor_file,not_applicable,"{""element"": ""pulseGenerator"", ""file"": ""cells/HH2/network_477127614_HH2.net.nml"", ""generator_seed"": 20260917, ""ident"": ""input_29"", ""locator"": ""/neuroml/pulseGenerator[@id='input_29']"", ""n_sites"": 21, ""new_file"": ""cells/HH2/input_29.factored.nml"", ""site_index"": 18}","[{""file"": ""cells/HH2/network_477127614_HH2.net.nml"", ""locator"": ""/neuroml/pulseGenerator[@id='input_29']"", ""attribute"": null, ""old"": ""<pulseGenerator id=\""input_29\"" delay=\""270ms\"" duration=\""1000ms\"" amplitude=\""50.0 pA\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""moved to cells/HH2/input_29.factored.nml""}, {""file"": ""cells/HH2/network_477127614_HH2.net.nml"", ""locator"": ""/neuroml/include[@href='input_29.factored.nml']"", ""attribute"": ""href"", ""old"": null, ""new"": ""input_29.factored.nml"", ""action"": ""insert"", ""note"": ""include of the factored file""}, {""file"": ""cells/HH2/input_29.factored.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": null, ""new"": ""<neuroml xmlns=\""http://www.neuroml.org/schema/neuroml2\""  xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" xsi:schemaLocation=\""http://www.neuroml.org/schema/neuroml2 https://raw.github.com/NeuroML/NeuroML2/development/Schemas/NeuroML2/NeuroML_v2beta5.xsd\"" id=\""input_29_factored\"">\n\n    <include href=\""HH2_477127614.cell.nml\""></include>\n\n    <pulseGenerator id=\""input_29\"" delay=\""270ms\"" duration=\""1000ms\"" amplitude=\""50.0 pA\""/>\n\n</neuroml>\n"", ""action"": ""insert"", ""note"": ""new file holding <pulseGenerator> 'input_29' plus copies of cells/HH2/network_477127614_HH2.net.nml's includes""}]",{},da4f76eeb991b47e6e67153e0897ec12cb13863faff4dd8736681224ce06787b,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__reorder_independent__000,valid_transform,reordering,control,control,reorder_independent,not_applicable,"{""count"": 2, ""file"": ""cells/HH2/IL.channel.nml"", ""first"": 1, ""generator_seed"": 20260917, ""locator"": ""/neuroml/ionChannel[@id='IL']"", ""n_sites"": 16, ""permutation"": ""reverse"", ""site_index"": 6, ""tag"": ""gate""}","[{""file"": ""cells/HH2/IL.channel.nml"", ""locator"": ""/neuroml/ionChannel[@id='IL']"", ""attribute"": null, ""old"": ""q,r"", ""new"": ""r,q"", ""action"": ""text"", ""note"": ""reorder 2 consecutive <gate> siblings (reverse)""}]",{},a6c8d3de0abd19cc00e3238f390213600823885035d3e57149db491108e172de,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__explicit_default__000,valid_transform,explicit_default,control,control,explicit_default,not_applicable,"{""attribute"": ""segmentGroup"", ""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/intracellularProperties[1]/resistivity[1]"", ""n_sites"": 9, ""site_index"": 8, ""value"": ""all"", ""xsd_type"": ""Resistivity""}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/intracellularProperties[1]/resistivity[1]"", ""attribute"": ""segmentGroup"", ""old"": null, ""new"": ""all"", ""action"": ""insert"", ""note"": ""explicit XSD default of Resistivity""}]",{},e6ad759531f22d01697e207ce296b2fadf4ec028776807a21e961fb46292cf2b,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
pospischil2008_fs,m-scale_conductance-8d921084f4,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,mild,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"", ""new"": ""62.5 mS_per_cm2"", ""old"": ""50.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""Na_all"", ""factor"": 1.25, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"", ""attribute"": ""condDensity"", ""old"": ""50.0 mS_per_cm2"", ""new"": ""62.5 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},1744129de099cc9f4f33a49eadd3e0154daba48b7f564d5415dff09f421997cb,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_conductance-b734d01a94,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,mild,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""9.0 mS_per_cm2"", ""old"": ""10.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""factor"": 0.9, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""condDensity"", ""old"": ""10.0 mS_per_cm2"", ""new"": ""9.0 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},ac5db0d9292df39b4c1b211c450f527e013d964d26b840edeedcb189d6edd925,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_conductance-10ff293ca8,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,strong,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""new"": ""0.075 mS_per_cm2"", ""old"": ""0.15 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""factor"": 0.5, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""attribute"": ""condDensity"", ""old"": ""0.15 mS_per_cm2"", ""new"": ""0.075 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},6a1524961712cc166b7fb0b6be93f253d8cc5f09f3f55631ac3ac5b27417f436,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_conductance-2c1b980b1d,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,strong,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""20.0 mS_per_cm2"", ""old"": ""10.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""factor"": 2.0, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""condDensity"", ""old"": ""10.0 mS_per_cm2"", ""new"": ""20.0 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},08fbb794d50b7bdead165eae1cf035eeb1090269cfec0beaf05f10ea80297de8,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-shift_reversal-3d387f89f7,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,mild,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"", ""new"": ""45.0 mV"", ""old"": ""50.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""Na_all"", ""generator_seed"": 20260917, ""shift_mV"": -5.0}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"", ""attribute"": ""erev"", ""old"": ""50.0 mV"", ""new"": ""45.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},8acde6286487c51fccd00a4029c501968319afd540eb194bccdb4bf249c1a2c6,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-shift_reversal-2ebe75d071,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,mild,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""-102.0 mV"", ""old"": ""-100.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""generator_seed"": 20260917, ""shift_mV"": -2.0}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""erev"", ""old"": ""-100.0 mV"", ""new"": ""-102.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},32f95f81fe0729bc0225469cb0c268fe497c968638ca2d5aaf5b8b23cb4e5c37,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-shift_reversal-296104fa71,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,strong,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""new"": ""-80.0 mV"", ""old"": ""-70.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""generator_seed"": 20260917, ""shift_mV"": -10.0}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""attribute"": ""erev"", ""old"": ""-70.0 mV"", ""new"": ""-80.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},6c86b2a9af3c96026503f445ed2a718c589d360131a7d8f886639c92b7c834aa,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-shift_reversal-99c62df08a,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,strong,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""-110.0 mV"", ""old"": ""-100.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""generator_seed"": 20260917, ""shift_mV"": -10.0}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""erev"", ""old"": ""-100.0 mV"", ""new"": ""-110.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},6a67f105481088f12b322a9882facc37496a6ccd9843131689e7183a6cd76cce,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_capacitance-8945c94953,mutant,biophysical,passive_membrane,primary_semantic,scale_capacitance,mild,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""0.8 uF_per_cm2"", ""old"": ""1.0 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.8 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},346f69905b092544cc178926c5e117a6f89e2025286c9a62b704e9146d05e2f7,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,mutant,biophysical,passive_membrane,primary_semantic,scale_capacitance,strong,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""0.5 uF_per_cm2"", ""old"": ""1.0 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.5 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},a90a1e2900cd6447a38ce057a52ec5940f64ad1ed9e2c3430534fca5e5984b72,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,mutant,biophysical,gating_time_constant,primary_semantic,scale_gate_time_constant,mild,"{""channel"": ""Kd"", ""factor"": 0.8, ""gate"": ""n"", ""generator_seed"": 20260917, ""mechanism"": ""q10_insert""}","[{""file"": ""NeuroML2/channels/Kd/Kd.channel.nml"", ""locator"": ""/neuroml[@id='Kd']/ionChannel[@id='Kd']/gate[@id='n']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.8\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},7ac9f4dc72475f5ea18b8de4e7fd4a0f2326b93b9a89e27333eef9daa5827846,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,mutant,biophysical,gating_time_constant,primary_semantic,scale_gate_time_constant,strong,"{""channel"": ""Na"", ""factor"": 2.0, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""q10_insert""}","[{""file"": ""NeuroML2/channels/Na/Na.channel.nml"", ""locator"": ""/neuroml[@id='Na']/ionChannel[@id='Na']/gate[@id='h']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""2\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},68aac32b7c89d57890639730ee7601a732ccc60e106edd39d3aed303b9af6a5c,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-increase_dt-2391bb7a93,mutant,numerical,numerical_robustness,numerical_robustness,increase_dt,strong,"{""changes"": [{""attribute"": ""step"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""new"": ""0.004ms"", ""old"": ""0.001ms""}], ""factor"": 4, ""generator_seed"": 20260917}","[{""file"": ""NeuroML2/cells/FS/LEMS_FS.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""attribute"": ""step"", ""old"": ""0.001ms"", ""new"": ""0.004ms"", ""action"": ""set"", ""note"": ""increase_dt""}]","{""dt_factor"": 4}",ad5f27304639e7d6a8ac4156d2e42fcacc26ca8403c94d49205747d667c7a737,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-solver_config-e5acbde8a1,mutant,numerical,numerical_robustness,numerical_robustness,solver_config,not_applicable,"{""generator_seed"": 20260917, ""mechanism"": ""insert_meta"", ""method"": ""eulertree""}","[{""file"": ""NeuroML2/cells/FS/LEMS_FS.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']/Meta[1]"", ""attribute"": null, ""old"": null, ""new"": ""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"", ""action"": ""insert"", ""note"": ""solver_config""}]","{""integrator_method"": ""eulertree""}",66cb54a7fd2ea9e028210a88a9a0fec1ea82d87090249a4d92b3b9a7fd590c5b,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-recording_resolution-7e264d815f,mutant,numerical,numerical_robustness,numerical_robustness,recording_resolution,not_applicable,"{""generator_seed"": 20260917, ""sample_every_ms"": 0.05}",[],"{""sample_every_ms"": 0.05}",85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-wrong_channel-9899c39ee8,mutant,reference,mechanism_composition,primary_semantic,wrong_channel,not_applicable,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""Na"", ""old"": ""Kd""}], ""element_id"": ""Kd_all"", ""generator_seed"": 20260917, ""new_species"": ""na"", ""old_species"": ""k""}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""ionChannel"", ""old"": ""Kd"", ""new"": ""Na"", ""action"": ""set"", ""note"": ""wrong_channel""}]",{},d8cd7d3288678a1f3d813babe366bff35e896ba7ddd3c75ed01e6e33fd5e779b,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-omit_include-658ec2d5f5,mutant,reference,mechanism_composition,primary_semantic,omit_include,not_applicable,"{""generator_seed"": 20260917, ""href"": ""../../channels/Kd/Kd.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""../../channels/Kd/Kd.channel.nml\""/>""}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/include[1]"", ""attribute"": null, ""old"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""../../channels/Kd/Kd.channel.nml\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""omit_include""}]",{},e71efcc5a9d22fc48f06fb029e5dcc992a2a3acff7029d951186c29674f0788e,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-duplicate_conductance-328cf062a2,mutant,reference,mechanism_composition,primary_semantic,duplicate_conductance,not_applicable,"{""generator_seed"": 20260917, ""new_id"": ""Na_all_dup"", ""source_id"": ""Na_all""}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all_dup']"", ""attribute"": null, ""old"": null, ""new"": ""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""50.0 mS_per_cm2\"" id=\""Na_all_dup\"" ionChannel=\""Na\"" ion=\""na\"" erev=\""50.0 mV\""/>"", ""action"": ""insert"", ""note"": ""duplicate_conductance""}]",{},fcf6ce3ac671f46254929591df2b41a6957eaac1dda458b45de7242134e36ec4,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,mutant,reference,mechanism_composition,primary_semantic,wrong_compatible_component,not_applicable,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""IM"", ""old"": ""Kd""}], ""element_id"": ""Kd_all"", ""generator_seed"": 20260917, ""new_species"": ""k"", ""old_species"": ""k""}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""ionChannel"", ""old"": ""Kd"", ""new"": ""IM"", ""action"": ""set"", ""note"": ""wrong_compatible_component""}]",{},c91e06fea40f9dcba00d016833cfaa9b2fe46be054caf080e6df9f855c3706e2,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,valid_transform,unit_conversion,control,control,unit_conversion,not_applicable,"{""attribute"": ""value"", ""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/cell[@id='FS']/biophysicalProperties[@id='biophys']/intracellularProperties[1]/resistivity[1]"", ""n_sites"": 35, ""new"": ""0.1 kohm_cm"", ""old"": ""100 ohm_cm"", ""site_index"": 12, ""to_unit"": ""kohm_cm"", ""xsd_type"": ""Nml2Quantity_resistivity""}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml/cell[@id='FS']/biophysicalProperties[@id='biophys']/intracellularProperties[1]/resistivity[1]"", ""attribute"": ""value"", ""old"": ""100 ohm_cm"", ""new"": ""0.1 kohm_cm"", ""action"": ""set"", ""note"": ""exact decimal unit conversion (Nml2Quantity_resistivity)""}]",{},f17e3380f39346cd313c32ea95e9ef56d11c7a18e755aee5c752cbc885345067,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,no_change_control,formatting,control,control,xml_formatting,not_applicable,"{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 14, ""site_index"": 1, ""style"": ""attribute_order""}","[{""file"": ""NeuroML2/cells/FS/FS.cell.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": null, ""new"": null, ""action"": ""text"", ""note"": ""xml_formatting style=attribute_order (whitespace/attribute order only)""}]",{},937a7396c2c81268d42447dd4318d5cc847e53b00038b44e9390cbc87a9f813e,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,pospischil2008_fs__add_comments__000,no_change_control,formatting,control,control,add_comments,not_applicable,"{""file"": ""NeuroML2/cells/FS/FS.net.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 21, ""position"": ""root_start"", ""site_index"": 3}","[{""file"": ""NeuroML2/cells/FS/FS.net.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": null, ""new"": ""1 comment(s)"", ""action"": ""insert"", ""note"": ""add_comments position=root_start""}]",{},2c77ec069bfa8bc6c5459aedafe13b657c37f6d7729e72098ba3fc23925f083d,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,valid_transform,literal_format,control,control,numeric_literal_format,not_applicable,"{""attribute"": ""value"", ""file"": ""NeuroML2/channels/Na/Na.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/ComponentType[@name='Na_m_alpha_rate']/Constant[@name='TIME_SCALE']"", ""n_sites"": 118, ""new"": ""1ms"", ""old"": ""1 ms"", ""site_index"": 103, ""style"": ""unit_spacing"", ""xsd_type"": ""Nml2Quantity""}","[{""file"": ""NeuroML2/channels/Na/Na.channel.nml"", ""locator"": ""/neuroml/ComponentType[@name='Na_m_alpha_rate']/Constant[@name='TIME_SCALE']"", ""attribute"": ""value"", ""old"": ""1 ms"", ""new"": ""1ms"", ""action"": ""set"", ""note"": ""numerically identical literal (unit_spacing)""}]",{},a55e24e006c9a4d0b768722097cc76c13307f25b97528add2a73f5fa85b02019,85e3a5c813067ab959298e8b4cdc4843448c509aaea65f9219e4e2c93a7e62f0
