variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-scale_conductance-979dd75955,osb_hh2_477127614,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""0.0521193150515 mS_per_cm2"",""old"":""0.104238630103 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""LeakConductance_all"",""factor"":0.5}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""0.0521193150515 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.104238630103 mS_per_cm2""}]",{},"scale_conductance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all'] {""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""factor"": 0.5} condDensity: '0.104238630103 mS_per_cm2' -> '0.0521193150515 mS_per_cm2'",20260917
m-scale_conductance-1f40a5f389,osb_hh2_477127614,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""0.208477260206 mS_per_cm2"",""old"":""0.104238630103 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""LeakConductance_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""0.208477260206 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.104238630103 mS_per_cm2""}]",{},"scale_conductance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all'] {""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""factor"": 2.0} condDensity: '0.104238630103 mS_per_cm2' -> '0.208477260206 mS_per_cm2'",20260917
m-shift_reversal-c7e1f18cfe,osb_hh2_477127614,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""-87.3418670162 mV"",""old"":""-92.3418670162 mV""}],""element"":""channelDensity"",""element_id"":""Kd_all"",""shift_mV"":5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""-87.3418670162 mV"",""note"":""shift_reversal"",""old"":""-92.3418670162 mV""}]",{},"shift_reversal at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""shift_mV"": 5.0} erev: '-92.3418670162 mV' -> '-87.3418670162 mV'",20260917
m-shift_reversal-89dd6d7b64,osb_hh2_477127614,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"",""new"":""63.671643065 mV"",""old"":""58.671643065 mV""}],""element"":""channelDensity"",""element_id"":""IL_all"",""shift_mV"":5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"",""new"":""63.671643065 mV"",""note"":""shift_reversal"",""old"":""58.671643065 mV""}]",{},"shift_reversal at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all'] {""element"": ""channelDensity"", ""element_id"": ""IL_all"", ""shift_mV"": 5.0} erev: '58.671643065 mV' -> '63.671643065 mV'",20260917
m-shift_reversal-d2ca2a5c38,osb_hh2_477127614,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""-61.3013913493 mV"",""old"":""-71.3013913493 mV""}],""element"":""channelDensity"",""element_id"":""LeakConductance_all"",""shift_mV"":10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""-61.3013913493 mV"",""note"":""shift_reversal"",""old"":""-71.3013913493 mV""}]",{},"shift_reversal at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all'] {""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""shift_mV"": 10.0} erev: '-71.3013913493 mV' -> '-61.3013913493 mV'",20260917
m-shift_reversal-d49b6b9a25,osb_hh2_477127614,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"",""new"":""68.671643065 mV"",""old"":""58.671643065 mV""}],""element"":""channelDensity"",""element_id"":""IL_all"",""shift_mV"":10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"",""new"":""68.671643065 mV"",""note"":""shift_reversal"",""old"":""58.671643065 mV""}]",{},"shift_reversal at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all'] {""element"": ""channelDensity"", ""element_id"": ""IL_all"", ""shift_mV"": 10.0} erev: '58.671643065 mV' -> '68.671643065 mV'",20260917
m-scale_capacitance-8ea1c6d58b,osb_hh2_477127614,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""3.414260892192 uF_per_cm2"",""old"":""4.26782611524 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""3.414260892192 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""4.26782611524 uF_per_cm2""}]",{},"scale_capacitance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '4.26782611524 uF_per_cm2' -> '3.414260892192 uF_per_cm2'",20260917
m-scale_capacitance-d886e6ca3e,osb_hh2_477127614,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""2.13391305762 uF_per_cm2"",""old"":""4.26782611524 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""2.13391305762 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""4.26782611524 uF_per_cm2""}]",{},"scale_capacitance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '4.26782611524 uF_per_cm2' -> '2.13391305762 uF_per_cm2'",20260917
m-scale_gate_time_constant-b929a50125,osb_hh2_477127614,biophysical,scale_gate_time_constant,"{""channel"":""IM"",""factor"":0.8,""gate"":""p"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""cells/HH2/IM.channel.nml"",""locator"":""/neuroml[@id='IM']/ionChannel[@id='IM']/gate[@id='p']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.8\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at cells/HH2/IM.channel.nml:/neuroml[@id='IM']/ionChannel[@id='IM']/gate[@id='p'] {""channel"": ""IM"", ""factor"": 0.8, ""gate"": ""p"", ""mechanism"": ""q10_insert""} ",20260917
m-scale_gate_time_constant-52f0917eb3,osb_hh2_477127614,biophysical,scale_gate_time_constant,"{""channel"":""IL"",""factor"":0.5,""gate"":""r"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""cells/HH2/IL.channel.nml"",""locator"":""/neuroml[@id='IL']/ionChannel[@id='IL']/gate[@id='r']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at cells/HH2/IL.channel.nml:/neuroml[@id='IL']/ionChannel[@id='IL']/gate[@id='r'] {""channel"": ""IL"", ""factor"": 0.5, ""gate"": ""r"", ""mechanism"": ""q10_insert""} ",20260917
m-shift_channel_vshift-8dac96bdae,osb_hh2_477127614,kinetics,shift_channel_vshift,"{""changes"":[{""attribute"":""vShift"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"",""new"":""-3.20080138951 mV"",""old"":""1.79919861049 mV""}],""channel"":""Na"",""delta_mV"":-5.0,""element_id"":""Na_all""}","[{""action"":""set"",""attribute"":""vShift"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"",""new"":""-3.20080138951 mV"",""note"":""shift_channel_vshift"",""old"":""1.79919861049 mV""}]",{},"shift_channel_vshift at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all'] {""channel"": ""Na"", ""delta_mV"": -5.0, ""element_id"": ""Na_all""} vShift: '1.79919861049 mV' -> '-3.20080138951 mV'",20260917
m-increase_dt-445bb4bee3,osb_hh2_477127614,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.1ms"",""old"":""0.025ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""cells/HH2/LEMS_477127614.xml"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.1ms"",""note"":""increase_dt"",""old"":""0.025ms""}]","{""dt_factor"":4}","increase_dt at cells/HH2/LEMS_477127614.xml:/Lems[1]/Component[@id='sim1'] {""factor"": 4} step: '0.025ms' -> '0.1ms'",20260917
m-solver_config-38da35f6d7,osb_hh2_477127614,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""cells/HH2/LEMS_477127614.xml"",""locator"":""/Lems[1]/Component[@id='sim1']/Meta[1]"",""new"":""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at cells/HH2/LEMS_477127614.xml:/Lems[1]/Component[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-24ee4ce8df,osb_hh2_477127614,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-105026e445,osb_hh2_477127614,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"",""new"":""IL"",""old"":""Na""}],""element_id"":""Na_all"",""new_species"":""ca"",""old_species"":""na""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"",""new"":""IL"",""note"":""wrong_channel"",""old"":""Na""}]",{},"wrong_channel at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all'] {""element_id"": ""Na_all"", ""new_species"": ""ca"", ""old_species"": ""na""} ionChannel: 'Na' -> 'IL'",20260917
m-omit_include-90b7ac2f0a,osb_hh2_477127614,reference,omit_include,"{""href"":""IM.channel.nml"",""removed"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""IM.channel.nml\""/>""}","[{""action"":""remove"",""attribute"":null,""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/include[1]"",""new"":null,""note"":""omit_include"",""old"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""IM.channel.nml\""/>""}]",{},"omit_include at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/include[1] {""href"": ""IM.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""IM.channel.nml\""/>""} ",20260917
m-duplicate_conductance-06ea96d790,osb_hh2_477127614,reference,duplicate_conductance,"{""new_id"":""IM_all_dup"",""source_id"":""IM_all""}","[{""action"":""insert"",""attribute"":null,""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" id=\""IM_all_dup\"" ionChannel=\""IM\"" condDensity=\""0.0165717583065 mS_per_cm2\"" erev=\""-92.3418670162 mV\"" ion=\""k\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all'] {""new_id"": ""IM_all_dup"", ""source_id"": ""IM_all""} ",20260917
m-wrong_compatible_component-a12a6658b4,osb_hh2_477127614,reference,wrong_compatible_component,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all']"",""new"":""Kd"",""old"":""IM""}],""element_id"":""IM_all"",""new_species"":""k"",""old_species"":""k""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all']"",""new"":""Kd"",""note"":""wrong_compatible_component"",""old"":""IM""}]",{},"wrong_compatible_component at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all'] {""element_id"": ""IM_all"", ""new_species"": ""k"", ""old_species"": ""k""} ionChannel: 'IM' -> 'Kd'",20260917
m-scale_conductance-8d921084f4,pospischil2008_fs,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"",""new"":""62.5 mS_per_cm2"",""old"":""50.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""Na_all"",""factor"":1.25}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"",""new"":""62.5 mS_per_cm2"",""note"":""scale_conductance"",""old"":""50.0 mS_per_cm2""}]",{},"scale_conductance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all'] {""element"": ""channelDensity"", ""element_id"": ""Na_all"", ""factor"": 1.25} condDensity: '50.0 mS_per_cm2' -> '62.5 mS_per_cm2'",20260917
m-scale_conductance-b734d01a94,pospischil2008_fs,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""9.0 mS_per_cm2"",""old"":""10.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""Kd_all"",""factor"":0.9}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""9.0 mS_per_cm2"",""note"":""scale_conductance"",""old"":""10.0 mS_per_cm2""}]",{},"scale_conductance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""factor"": 0.9} condDensity: '10.0 mS_per_cm2' -> '9.0 mS_per_cm2'",20260917
m-scale_conductance-10ff293ca8,pospischil2008_fs,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""0.075 mS_per_cm2"",""old"":""0.15 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""LeakConductance_all"",""factor"":0.5}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""0.075 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.15 mS_per_cm2""}]",{},"scale_conductance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all'] {""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""factor"": 0.5} condDensity: '0.15 mS_per_cm2' -> '0.075 mS_per_cm2'",20260917
m-scale_conductance-2c1b980b1d,pospischil2008_fs,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""20.0 mS_per_cm2"",""old"":""10.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""Kd_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""20.0 mS_per_cm2"",""note"":""scale_conductance"",""old"":""10.0 mS_per_cm2""}]",{},"scale_conductance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""factor"": 2.0} condDensity: '10.0 mS_per_cm2' -> '20.0 mS_per_cm2'",20260917
m-shift_reversal-3d387f89f7,pospischil2008_fs,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"",""new"":""45.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""Na_all"",""shift_mV"":-5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all']"",""new"":""45.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all'] {""element"": ""channelDensity"", ""element_id"": ""Na_all"", ""shift_mV"": -5.0} erev: '50.0 mV' -> '45.0 mV'",20260917
m-shift_reversal-2ebe75d071,pospischil2008_fs,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""-102.0 mV"",""old"":""-100.0 mV""}],""element"":""channelDensity"",""element_id"":""Kd_all"",""shift_mV"":-2.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""-102.0 mV"",""note"":""shift_reversal"",""old"":""-100.0 mV""}]",{},"shift_reversal at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""shift_mV"": -2.0} erev: '-100.0 mV' -> '-102.0 mV'",20260917
m-shift_reversal-296104fa71,pospischil2008_fs,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""-80.0 mV"",""old"":""-70.0 mV""}],""element"":""channelDensity"",""element_id"":""LeakConductance_all"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"",""new"":""-80.0 mV"",""note"":""shift_reversal"",""old"":""-70.0 mV""}]",{},"shift_reversal at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all'] {""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""shift_mV"": -10.0} erev: '-70.0 mV' -> '-80.0 mV'",20260917
m-shift_reversal-99c62df08a,pospischil2008_fs,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""-110.0 mV"",""old"":""-100.0 mV""}],""element"":""channelDensity"",""element_id"":""Kd_all"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""-110.0 mV"",""note"":""shift_reversal"",""old"":""-100.0 mV""}]",{},"shift_reversal at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""shift_mV"": -10.0} erev: '-100.0 mV' -> '-110.0 mV'",20260917
